num,tweet,Colere,Degout,Peur,Mefiance,Tristesse,Surprise,Ironie,Neutre
679,"Incendie de l'usine #Lubrizol à #Rouen.
.
Les agriculteurs #FNSEA indemnisés, pas la Population ???????????????????????????????????????????.
.
#Guillaume #Castaner #Borne #EdouardPhilippe #Macron #LREM #MoDem . https://t.co/UbKD9C2j0x",0.222,0.0,0.0,0.05566666666666667,0.0,0.389,0.0,0.0
680,"@Drmartyufml Encore un mensonge de plus. Après avoir menti sur benalla, les violences, lubrizol, la réforme des retraites, etc.. Un mensonge de plus :
Le mensonge, c'est l'ADN du progressisme.....",0.22233333333333336,0.111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
681,"#Lubrizol doit payer les dégâts qu'ils ont provoqué !
Ils sont responsables de la pollution
De plus ils ont déjà eu des problèmes, ils doivent payer les conséquences de leurs actions et inactions !!
#rouen #agriculteurs #pollution",0.5556666666666666,0.0,0.0,0.111,0.0,0.0,0.0,0.0
682,"@Kako_line @Cdanslair @AxeldeTarle Il faut être fou si on est expert d’1 sujet pour risquer d’aller se faire griller sur 1 plateau de télé 😂. On m’a demandé pour Lubrizol 2 fois, j’ai décliné à l’un et pas donné suite à l’autre. De tte façon qui regarde ces débats ?",0.0,0.0,0.22233333333333336,0.0,0.111,0.0,0.0,0.3333333333333333
683,"Un écoquartier au pied d'une usine classée SEVESO... Un non sens !!!
#Stop_mascarade
#respect_environnement
#allianceécologisteindépendante

https://t.co/bJ72Syj9rF",0.5556666666666666,0.0,0.0,0.0,0.0,0.111,0.0,0.0
684,"#Rouen #Lubrizol accident #seveso jour 7
Hier soir plusieurs milliers de personnes à la manifestation #onveutlaverite
Lutte contre la volonté forcenée de banalisation d'un événement hors norme pour l'argent et nier les csq de la dérèglementation du secteur #seveso https://t.co/u6miafSoLG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
685,Les médias qui découvrent Rouen aujourd'hui... Quelle bande de ... #Seveso #Lubrizol. Pas un mot après l'annonce du décès de Chirac.,0.4443333333333333,0.16666666666666666,0.0,0.05566666666666667,0.0,0.0,0.0,0.0
686,@mauzemontole Probablement Rouen et Lubrizol... J'ai l'impression d'assister à une hystérie collective depuis deux jours...,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
687,"@drieux3 Je lis : «Il n'y a pas de risque lié à l'amiante» alors que « 8000 m2 de toiture en amiante sont partis en fumée »,
Je dis qu’il faudrait arrêter de prendre les français pour ce qu’ils ne sont pas. Et ensuite on s’étonne de la défiance ? #Lubrizol",0.16666666666666666,0.111,0.0,0.5556666666666666,0.0,0.16666666666666666,0.0,0.0
688,"@76actu @actufr Peut importe la raison, ils nous ont empoisonner  ceci est une certitude. Encore cette semaine des odeurs forte de #lubrizol sur @Petit_Quevilly quand cela va t'il s'arrêter ? 🤔😡",0.7776666666666667,0.0,0.05566666666666667,0.16666666666666666,0.0,0.0,0.0,0.0
690,"Rien n'a retenti le 14 juillet 2016...ni à Rouen dans l'incendie Lubrizol..., ni pour Tchernobyl..., ces mécanismes sont dans les mains d'une bureaucratie de pleutres aux ordres d'une désinformation d'état et la population ne peut plus s'y fier https://t.co/8vNtk55ncd",0.05566666666666667,0.0,0.111,0.5,0.0,0.0,0.0,0.0
691,"Et pour #LUBRIZOL, ils nous font la même???? 

https://t.co/sOXDie7jxr

#LUBRIZOLrouen #Rouen #NotreDame",0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
692,"Il nous en raconte, il nous y a mis dedans, il nous prend pour, il ne doit pas être choqué qu’il nous en pleuve dessus.

#Macron #Rouen #Lubrizol #Merde https://t.co/2GxW8jWUPR",0.111,0.0,0.0,0.22233333333333336,0.0,0.0,0.0,0.3333333333333333
694,Chez nous le confinement ils ne savent pas faire on l’a vu pour #Lubrizol! Jusqu’au bout ils nous diront qu’il n’y a pas de danger ! 🤮 https://t.co/AwEhFnlFsd,0.111,0.16666666666666666,0.05566666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
696,"@le_lion_gaulois Non mais quand même Macron c'est la poisse ,un vrai chat noir , Lubrizol , Notre Dame , le ou la COVID , des attentats pour épicer , reste deux ans ça crains ...",0.111,0.0,0.22233333333333336,0.0,0.0,0.0,0.0,0.3333333333333333
697,"La population a besoin de réponses face aux interrogations.
Nous n’en pouvons plus de nous sentir malade à cause des odeurs insupportables.
Ras-le-bol et colère 
#lubrizol #rouen",0.8333333333333334,0.111,0.0,0.05566666666666667,0.0,0.0,0.0,0.0
698,"Proces* sur l' arrengement Lubrizol / Normandie logistique , ça ils y couperont pas;
Site classé SEVESO seuil haut on lui raffraichira la mémoire sans doute ^^
(* enfin post macronien à coup sur , comptons pas sur Macron pour attaquer le #Lubrizol de Warren Buffet)",0.3333333333333333,0.0,0.0,0.22233333333333336,0.0,0.0,0.0,0.111
700,"@BFMTV La situation est en train d'être réglée pour QUI ?!?Pour les #pompiers les #policiers qui ont les fonct° hépatiques +rénales en très mauvais état ? Pour ts les enfants qui ont respiré ls fumées pendant ds jours et ds jours et ts les rouennais avec et au delà ?!? #Macron
#Lubrizol",0.3333333333333333,0.111,0.389,0.0,0.0,0.16666666666666666,0.0,0.0
701,"@Bastamag @NolwennWeiler C'est vrai que les alertes de pépère @LamireauT dès le matin du 26 septembre 2019 il ne faut JAMAIS en parler...Ah mais oui pardon, je suis un plouc provincial !
#Rouen #Lubrizol #Sante #pollution #journalistes https://t.co/7k49TEoIHS",0.3333333333333333,0.0,0.0,0.22233333333333336,0.0,0.0,0.111,0.0
703,"#dupontdeligonnes un adage cherchez à qui le crime profite ! évident cher Watson par miracle on ne parle plus de #Lubrizol, ni de #Goulardgate, ni du terroriste infiltré de #catagner, ni de la mise en examen du #LREM #Solere 
N'est-ce pas un vrai miracle de #diversion",0.111,0.0,0.0,0.5556666666666666,0.0,0.0,0.0,0.0
704,"Yannick jadot patron des écolos que l'on devrait voir et entendre gueuler suite à la catastrophe de lubrizol est au abonnés absents...va comprendre pourquoi!!
Ptet pas assez pollué à son goût.",0.3333333333333333,0.111,0.0,0.0,0.0,0.0,0.22233333333333336,0.0
705,"Après ça demande la confiance sur les retraites. Pourtant totalement contre la destruction de Rouen, du Havre et du travail par la #CGT, je peux comprendre la révolte. Nous, On est juste pris entre 2 mafias, nos villes et nos entreprises suffoquent.
 https://t.co/gBjfHYJnnx",0.0,0.22233333333333336,0.0,0.3333333333333333,0.111,0.0,0.0,0.0
706,"@Guillaume_Bigot @OlivierFraudeau @SibethNdiaye Non mais ils sont tous devenus fous !!!
Un vrai monde de dingues !!!
#lubrisol
acide chlorhydrique, hydrocarbures sulfurés, sources radioactives scellées, amiante, pentasulfure de phosphore, solvants, additifs détergents
Respirez !!! C'est bon !!! 🤪
https://t.co/kB4RbBv4Zm",0.0,0.0,0.3333333333333333,0.05566666666666667,0.0,0.111,0.16666666666666666,0.0
707,Les gens fourbes ils me donnent autant mal à la tête que Lubrizol,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
708,Rappelez moi la #greve à l'hôpital public combien de mois sans mots? #lubrizol et sa gestion crise? Son indifférence face aux soignants en grève de la faim? La police qui débarque à 4h du matin pour déloger les gens qui occupe l'hôpital? Bienveillance vous êtes sûr? Vs vivez où? https://t.co/pzKMFguhC2 https://t.co/Zj67MkbWRC,0.11133333333333334,0.111,0.111,0.3333333333333333,0.0,0.0,0.0,0.0
709,"@Lilly_Crem @Larrytheblueb E. MACRON est responsable de TOUOUOUOUOUOUT
Même du séïsme de Strasbourg, cet après-midi, il aurait dû prévoir, depuis hier !!!! Déjà qu'il n'a pas arrêté les nuages de Lubrizol, .. 
Bon, mais c'est quoi cette affaire encore ?",0.0,0.0,0.0,0.0,0.0,0.111,0.5556666666666666,0.0
710,"#Chine
#Macron
@EmmanuelMacron et le péril jaune. Le manques de masques-la chine, le manque de lits-la chine, les morts dans les #EHPAD -la chine, le #neoliberalisme destructeurs de la planète et des humains-la chine, les #ViolencesPolicieres -la chine, #lubrizol - la chine...",0.0,0.0,0.0,0.222,0.0,0.0,0.4446666666666667,0.0
711,"cette affaire réitère vraiment l’image de l’Etat français :  l’incompétence, l’inaction à l’état pur et l’hypocrisie du « tout va bien ». #chlordecone #lubrisol #lubrizol",0.111,0.22233333333333336,0.05566666666666667,0.16666666666666666,0.111,0.0,0.0,0.0
712,@couchloukoum_ A lubrizol à Rouen y a eu pleins d’odeurs toxiques la nuit dernière ça vient peut être de la 🤷‍♀️,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
714,"@agenaise47 @lauhaim ou comme l'explosion de Tianjin en 2015. Le pb des ces industriels qui stockent un peu de tout n'importe où. Comme pour l'incendie de Lubrizol, où les responsables ne savent pas dire où était stocké tel ou tel produit",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
715,"@OUPSI Oui et puis on a pu voir la réactivité, la transparence (non) et le mépris des dirigeants pour Lubrizol hein.",0.22233333333333336,0.111,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
716,"C'ets curieux tout de même comme le moindre commerce, restaurant etc. est soumis à des normes drastiques (et souvent ridicules) d""hygiène et de sécurité.Mais qu'en est-il des sites mettant potentiellement en péril la santé de centaines de milliers de personnes?  #Lubrizol",0.111,0.05566666666666667,0.0,0.389,0.0,0.111,0.0,0.0
717,"Sa phrase est lunaire ! !😅😑😅
Elle prend les avocats  pour des cons ! 
Ça s'appelle la preconstitution de preuves lesquelles sont bien collectées.
Et lubrizol est pédant à divers titres :
1) règle du pollueur payeur. 
2) obligation de securite résultat de l'entreprise",0.22233333333333336,0.111,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
718,"☢️.. Lequel de ces 3 policiers est en arrêt maladie,...D'apres vous...??.. Les #Rouennais veulent la vérité @gouvernementFR..@Prefet76..!! 😷😷.. #Rouen #Macron #IncendieRouen #lubrizolrouen #Lubrizol #Politique #Sante #castaner #Justice #Climat #Ecologie #FDO https://t.co/31YyrR3rk2",0.16666666666666666,0.3333333333333333,0.05566666666666667,0.111,0.0,0.0,0.0,0.0
720,"@lemondefr Il  y aura un avant et un après #Lubrizol. Même les plus crédules sauront que l'on ne peut plus faire confiance à ce gouvernement. 
Pour restaurer la confiance, une seule solution: Démission de tous ceux dont les mensonges ont fait courir un risque supplémentaire à la population.",0.3333333333333333,0.22233333333333336,0.0,0.111,0.0,0.0,0.0,0.0
721,"#Lubrizol Quand deux ex ministres, @delphinebatho et @corinnelepage, qui connaissent le fonctionnement des services de l'État, prennent la parole pour critiquer leurs successeurs, c'est évidemment un pur acte politique. Elles savent bien que le maximum est fait par l'Etat.",0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
722,"Mais Me la sinistrée du ministère de l'écologie, ce n'est pas du cacao qu'il y avait à #Rouen #Lubrizol #Seveso !!!
Pourriez-vous revoir vos priorités pour que la France et tout le nord de l'Europe soient informés une bonne fois pour toute …!
Le cacao on s'en fout un peu! 😏😎😡 https://t.co/U8gLiSaesK",0.4443333333333333,0.0,0.0,0.05566666666666667,0.0,0.0,0.16666666666666666,0.0
723,"J'adore sur les plateaux TV : ""je ne crois pas qu'on cache des choses."" Ok ok. Pourtant hier, après l'annonce du décès de Chirac. PAS 1 BANDEAU SUR NOS CHAÎNES TV !!! PAS 1 !!! QUE DU CHIRAC ! #Rouen #Lubrizol #Seveso #cnews",0.3333333333333333,0.0,0.0,0.2776666666666667,0.0,0.0,0.05566666666666667,0.0
724,@NicolasMayerNMR https://t.co/lROxuVuK1J cest triste. Projections : Rouen ds 20 ans: 1ere ville du tourisme pollution ? 1ere ville d'asmathique ? Ou 1ere ville interdite au sport ? Comment croire au pouvoir du Maire ?,0.0,0.111,0.111,0.278,0.0,0.0,0.16666666666666666,0.0
725,"Le capitalisme et le ""socialisme"" de l'URSS sont les deux faces d'une même pièce: le  productivisme. C'est la conclusion postscriptum d'un article sur la tragédie de Lubrizol de Frédéric Lordon.Toujours aussi juste et mordant.https://t.co/7Xv8jtMt4W",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
727,"#Lubrizol toute l'incurie, l'incompétence, la veulerie de la macronie libérale mises à nu",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
728,"Bon tout va bien, le plomb ne vient pas de l'usine, la suie on sait pas, on attend et en attendant lavez vous les mains. La situation n'est pas alarmante pour la qualité de l'air. Et sinon les nausées c'est une épidémie de gastro ??
#Lubrizol #Rouen https://t.co/igQHOiy5xB",0.0,0.111,0.111,0.0,0.0,0.05566666666666667,0.7223333333333333,0.0
729,La Catastrophe Toxic de Lubrizol a rouen n'a aucun risque de Danger pour la santé des rouanné nous disait le gouvernement et la ministre de la santé . la vérité et toute autre et elle Gagne toujours contrairement au mensonge  https://t.co/8uk1D9eckJ,0.0,0.0,0.22233333333333336,0.5553333333333333,0.0,0.0,0.22233333333333336,0.0
730,"Les insuffisances sanitaires des pouvoirs publics se poursuivent suite à l'incendie de Lubrizol... un témoignage éclairant concernant l'université (il y en a bien d'autres depuis 24h). Comment croire à l'inocuité quand l'air fait tousser, brûle et pique ?
https://t.co/mB8bkXQ2VF",0.0,0.22233333333333336,0.111,0.611,0.0,0.05566666666666667,0.0,0.0
731,"Lubrizol, c’est la même catastrophe que Dow Chemical. Rdv dans 15 ou 20 ans pour les cas de cancer et de mutations génétiques. #Rouen",0.0,0.16666666666666666,0.7776666666666667,0.05566666666666667,0.0,0.0,0.0,0.0
732,"L'incurie de l'état dans toute sa signification dramatique, et la mise en danger de la vie d'autrui à Rouen. Aucune communication ne pourra pallier les carences des pouvoirs publics . L'allègement... https://t.co/bV6SrDnzSS",0.111,0.22233333333333336,0.0,0.22233333333333336,0.111,0.0,0.0,0.0
733,"#Buzyn ose déclarer que les pompiers de @Rouen présentaient sûrement de mauvais bilans sanguins avant #Lubrizol et interdit le vin dans son Ministère...On a la prévention , l'honnêteté intellectuelle et les combats que l'on peut. @GG_RMC",0.389,0.222,0.0,0.0,0.0,0.0,0.05566666666666667,0.0
734,"Ce matin, à ma station service il y avait une nouvelle pompe : Le LUBRIZOL. C'est dingue cette économie de marchés ! 😠",0.111,0.0,0.0,0.0,0.0,0.0,0.5556666666666666,0.0
735,"Allô @brunepoirson toujours aucune réaction, analyse pertinente et action d’urgence suite à la catastrophe écologique de #Lubrizol #Rouen ? Étonnant avec vos très hautes compétences #MacronLeChaos https://t.co/bRGQPxJLyo",0.0,0.0,0.0,0.111,0.0,0.111,0.4446666666666667,0.0
736,"@catherinegaste @GaccioB Des apprentis sorciers, qui depuis des années, nous empoisonnent au nom du profit.
#fukushima 
#Tchernobyl
#cice 
#Lubrizol 
Etc",0.05566666666666667,0.111,0.0,0.5,0.0,0.0,0.0,0.0
738,"Pire que les #giletsjaunes en ce qui concerne la fermeture de commerces , l'usine #Lubrizol de #Rouen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
739,"#Rouen #Lubrizol #lubrizolrouen Donc une usine #Seveso n'est pas pas confinée pour se prémunir d'un incident extérieur qui pourrait interagir avec ses produits inflammables, explosifs et j'en passe ? C'est soit du #FoutageDeGueule ou de l'amateurisme assassin... https://t.co/Rub47OEnum",0.5556666666666666,0.0,0.111,0.111,0.0,0.22233333333333336,0.0,0.0
740,Heureusement le ministère de l’intérieur a la solution (photo) : si ça c’est pas du foutage de gueule ! En gros faites rentrer la pollution chez vous #lubrizol #seveso #rouen https://t.co/2tDtgz8HLB,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
741,"@philippe_barthe @PhilippeCombaut @LcrStefany @fredtranchant @lobs La Directrice de #Lubrizol n'a-t-elle pas eu le culot de dire qu'il faut démontrer que la fumée est causée par l'incendie ? 
L'indécence totale !",0.4443333333333333,0.05566666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
742,"@rutavax @Heleanah @LTolbiac C'est leur job mais c'est pas des magiciens pour autant. Donc je résume: tu fais évacuer Rouen et tout la région. 150k+ personnes, Sans emploi ni maison dorénavant. Et tu fais payer la facture à lubrizol. Relogement, manque à gagner, intérêts, y'en a pour des milliards.  Ok",0.0,0.0,0.0,0.0,0.0,0.22233333333333336,0.3333333333333333,0.111
745,"#Lubrizol . Pour avoir vecu etudie puis travaille a #Rouen. ""Un etat habituel ...air "" ca veut dire une qualite de l air vraiment pas terrible. https://t.co/ZM3sBY6oYA",0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
747,"@mosieurj @ecaheti @Rouen @LubrizolCorp #Seveso et Méthode Coué
Si on est parano, on pourrait penser à une #CorruptionDeBasseIntensité. Mais la mairie de #Rouen est incorruptible, une pucelle. Elle peut pas avoir été draguée par #Cleveland pour être plus souple pour tout ce qui concerne #Lubrizol, moins regardante.",0.0,0.0,0.05566666666666667,0.2776666666666667,0.0,0.0,0.3333333333333333,0.0
749,"@AubBoq @JLMelenchon Et bien sur,la farce insoumise va nous expliquer que c'est Macron qui a construit Lubrizol en ville.Consultez le site du préfet,lisez les tableaux d'analyse,ça remplacera aisément les vomissures d'insoumis qui ne savent rien.",0.4443333333333333,0.0,0.0,0.22233333333333336,0.0,0.0,0.0,0.0
750,"#Lubrizol Les ""odeurs pas dangereuses"" = éléments de langage d'un gouvernement technocratique, déconnecté, vaguement méprisant.  

Ce sera quoi les EDL du gouvernement en cas d'accident nucléaire : ""C'est pas grave on sent rien ?""",0.0,0.111,0.111,0.6670000000000001,0.0,0.0,0.111,0.0
751,66% d'additifs multi usages??! lesquels bandes d'escrocs ! vive la transparence! #Lubrizol,0.5556666666666666,0.05566666666666667,0.111,0.111,0.0,0.16666666666666666,0.0,0.0
752,"@Bfmtv vous ne dites pas tout et  ne montrer pas tous aux gens, une catastrophe écologique se passe c'est bien plus important à montrer, bande de vendus !!

#Seveso #incendie #Rouen #Lubrizol",0.778,0.111,0.0,0.111,0.0,0.0,0.0,0.0
753,"#Lubrizol veut partiellement rouvrir avt la fin de l’année. Avec la bénédiction du @gouvernementFR &amp; malgré les effarantes lacunes réglementaires françaises voire l'incompétence des ""autorités"" ?? Ils n'ont rien compris ces trousducs ?? @enmarchefr @Elysee
https://t.co/LyW8rDPVDR",0.5556666666666666,0.0,0.05566666666666667,0.111,0.0,0.2776666666666667,0.0,0.0
754,"Le flou qui règne au gouvernement sur le déconfinement me fait penser à ce qu’on a connu à Rouen lors de Lubrizol. Des informations contradictoires qui nous laissaient démunis, avec pour seul arme notre bon sens et n’engageait que notre responsabilité. Jamais la leur.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
755,« Bonjour on vient chercher notre envellope » .... photo prise hier ils sont tout sourires en plus !!!! La deconnection est totale #Lubrizol #lubrizolrouen #rouen https://t.co/I1oHufF32v,0.111,0.5556666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
757,@BFMTV @bfm_eco Ils ont d autres soucis il doivent encore la dépollution et quelques milliards de dollars à l' Inde....et oui lubrizol a acheté Dow chemical qui était le nouveau nom de l union carbide .... ÇA vous rappelle sans doute quelque chose.un broutille. Bhopal...alors le cynisme...,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
758,"Ici à Rouen accident industriel à #lubrizol un spectacle effarant nuage noir au dessus de la ville, usine en flamme et routes bloquées",0.0,0.0,0.4446666666666667,0.0,0.111,0.111,0.0,0.3333333333333333
762,"Vu l'état de l'usine #Lubrizol , elle ne risque pas de redémarrer de si tôt. 

Encore de la comm gouvernementale à deux balles, @Elisabeth_Borne ! https://t.co/U580y2Hcnf",0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
763,"Et là jai une sueur froide qui me parcourt la colonne vertébrale à l'idée que sans les réseaux sociaux on aurait jamais su le que la ville de Rouen était totalement livrée à elle-même avec des autorités incompétentes et des pompiers sacrifiés.
#Lubrizol",0.16666666666666666,0.111,0.5556666666666666,0.111,0.05566666666666667,0.0,0.0,0.0
764,"Il n'y a rien a craindre ?
Les lobbys pétro-chimiques plus forts que l'état ?
Nous voulons la vérité

franceinfo: Incendie de l'usine Lubrizol : 112 communes visées par une interdiction de ventes de produits agricoles.
https://t.co/hGN9HaxfaD

via @GoogleNews",0.16666666666666666,0.0,0.111,0.5556666666666666,0.0,0.16666666666666666,0.0,0.0
766,"Sinon on peut savoir ce que ça veut dire ""toxicité aiguë""?? Non parce que la gorge irritée, un sifflement respiratoire, les lèvres et le nez qui brûlent on va me dire que c'est normal ? #Rouen #Seveso #Lubrizol",0.111,0.0,0.111,0.5556666666666666,0.0,0.22233333333333336,0.0,0.0
767,"#Rouen #Lubrizol Où est notre #President ? #Macron ? Attaque de policiers à #prefecturepolice Paris ? Bah en même temps, je vais faire campagne #Municipales2020 tout en prétextant expliquer la réforme #Retraites ! Quand va-t-il se préoccupé des #francais ?",0.05566666666666667,0.111,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0
768,Quel mépris de ce gouvernement pour ces #pompiers intervenus à #Lubrizol ! https://t.co/FfoJ5xaH9M,0.6666666666666666,0.22233333333333336,0.0,0.111,0.0,0.0,0.0,0.0
769,Autorisations  de construire des habitations tout autours  du site  #lubrizol données  par des mairies  socialistes  .  Où est l' inconséquence? https://t.co/afQTGlHWRJ,0.0,0.222,0.0,0.5556666666666666,0.0,0.22233333333333336,0.0,0.0
770,Pour memoire ca avait duré qq jours ca n’etait pas lubrizol c’etait deja a rouen c’etait allumé intentionellement et ca se souciait pas trop de nous en mettre plein les bronches. #rouen #lubrizol https://t.co/ePInQXqK8B,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
771,@Prefet76 Déjà eu un accident en 2013 avec cette usine #Lubrizol de merde. Encore un nouvel accident majeur aujourd'hui. Pourquoi on laisse une usine cevezo mal gérée à 5min du centre de #Rouen continuer son activité ?? Il faut des morts pour bouger les pv publics ?,0.5556666666666666,0.111,0.0,0.111,0.05566666666666667,0.16666666666666666,0.0,0.0
773,quand c’est pas lubrizol c’est les pommes devant la fac qui puent la mort,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
774,"L'arrogance  #lrem dans toute sa splendeur... Ridicule ! 
 #Rouen  #Lubrizol https://t.co/dfYxK0D5ow",0.7776666666666667,0.0,0.0,0.22233333333333336,0.0,0.0,0.0,0.0
775,Pollution à #Rouen et dans la #seine par incendie #lubrizol risque d’être minimisée : son patron est très influent dans l’élite normande avec @ArmadaRouen et lié au lobby automobile Ne pas écouter @CCastaner qui se veut rassurant et oubliez #chirac il est bien mort,0.111,0.0,0.0,0.5556666666666666,0.0,0.0,0.0,0.0
776,"@FlorenceReine Mais c'est scandaleux ! Il faudra créer un groupe des victimes et déposer une plainte collective contre #Lubrizol et contre l'Etat (la préfecture). 
J'espère que vous vous remettrez rapidement (mais franchement j'ai les boules pour vous). Les macroniens sont des ASSASSINS ! 😠",0.8333333333333334,0.0,0.0,0.111,0.05566666666666667,0.0,0.0,0.0
777,"En 2014 =1 incident déjà à Rouen sur le site De Lubrizol..?BHOPAL en 84?Pourquoi douter?C'est1drôle de point de vue pour des journalistes professionnels..NON?🤔🤬
https://t.co/SXymrpvgOG https://t.co/ADploPKLbZ",0.222,0.0,0.0,0.6113333333333334,0.0,0.16666666666666666,0.0,0.0
778,"Lubrizol, déjà autorisé à reprendre,  il n'y a pas un pb franchement, on ne sait même pas ce qu'il c'est réellement passé, on se fou de nous",0.389,0.111,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0
779,"#Rouen #lubrizol @Prefet76
17h45, place Cauchoise, ça pue, j'ai mal à la tête, envie de gerber... Je peux venir chez vous Mr le Préfet ?",0.0,0.6666666666666666,0.0,0.22233333333333336,0.0,0.0,0.111,0.0
780,"Idem avec l’Observatoire de la pauvreté et l’Observatoire International des Prisons ... Quel dommage que les dirigeants de Lubrizol, eux, puissent dormir tranquilles ... La vie est question de priorités... La politique aussi ... https://t.co/tN1vEGt8Ix",0.0,0.111,0.0,0.5556666666666666,0.0,0.0,0.0,0.0
781,"""L’événement traumatisant originel, c’est Tchernobyl avec l’idée que le nuage radioactif aurait ""épargné"" la France. Cela a ancré ce sentiment ""On nous cache tout, on ne nous dit rien""[...] symptôme d’une société de la défiance"" Jérôme Fourquet 
#Lubrizol
https://t.co/0y8zSL4KaF",0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
782,"Selon IGPN, il n'y a aucun rapport établi entre le nuage noir qui a traversé Rouen et l'incendie de Lubrizol

On se retrouve une nouvelle fpois dans la même position de déni méprisant et méprisable !",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
783,Incendie de Rouen : L’usine Lubrizol dépose plainte pour destruction involontaire !!! par explosion !!! ou incendie !!! ... https://t.co/MQMWYXfFMp via @wordpressdotcom,0.22233333333333336,0.0,0.0,0.0,0.0,0.4443333333333333,0.3333333333333333,0.0
784,"Une source serait appréciable, mais ça ne m'étonnerait pas. Le nitrate d'ammonium est un produit extrêmement commun.

Mais ce qui m'intéresse, c'est le rappel de Lubrizol. On peut se moquer des autorités corrompues du Liban, quand on voit 1) les conditions qui ont mené à Lubrizol https://t.co/sbXejVMmxq",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
787,"usine lubrizol
rien n'est jamais clair dans la vérité de cet incendie, il faut toujours que l'on minimise les faits !!!",0.111,0.0,0.0,0.8889999999999999,0.0,0.0,0.0,0.0
788,"Les images liées au #Lubrizol sont carrément flippantes... 😱
Mais tout va bien, c'est pas grave...",0.0,0.0,0.778,0.111,0.0,0.0,0.111,0.0
789,"@franceinfo Occupation de l'espace médiatique avec un sujet clivant.
Stratégie de la diversion et de la division.

Pendant ce temps là, on ne parle plus de #ViolencesPolicières #ADP #Alstom #Lubrizol

et #Benalla, #Ferrand, #DeRugy, #Goulard, #Kohler, #Emelien, #Penicaud courent toujours.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790,"Comment @LubrizolCorp essaie de censurer la #ComCrise d'après #Catastrophe ! 😳
Décidément, cette affaire est de bout en bout un cas d'école de ce qu'il ne faut pas faire 😠
#Rouen #Lubrizol #RisqueTechno #GesCrise https://t.co/xusDsZq05o",0.7223333333333333,0.0,0.0,0.111,0.0,0.16666666666666666,0.0,0.0
791,@MallumaKonsio À #Lubrizol c'est de la faute des riches alors qu'à #ChanteloupLesVignes ce sont des pauvres,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
792,"#FranceInfo qui construit le Réel : le tri des ""infos"", la façon de présenter les évènements, les collages radio, les ""experts"" interrogés,les paroles de Macron systématiquement mises en ligne,le lubrizol défendu,le ton ""a-critique"" ds l'info rapportée etc sont insupportables.",0.5553333333333333,0.16666666666666666,0.0,0.278,0.0,0.0,0.0,0.0
793,"#Lubrizol  &gt;Un accident à l'usine de produits chimiques de ""Buffet"" a #Rouen a causé de grands dommages, contamination. La prétendue transparence en politique, n'est que bavardage stupide.  Les antécédents sont au #Luxembourg dollars. #Gelbwesten #giletsjaunes #aufstehen https://t.co/k5xDjpz8il",0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
794,@LCI @Sylvie_AP @agnesbuzyn @Acarrouer ça sent l'attentat montée tout ça #attentatPrefecture  pour pouvoir camoufler la mauvaise politique de #Macron #Castaner #buzyn et compagnie sur les #Retraites #hopitaux #urgence #lubrizolrouen #Lubrizol #GiletJaunes et j'en passes . paix aux victimes,0.0,0.0,0.111,0.8889999999999999,0.0,0.0,0.0,0.0
